0 3
1 14 0 0 0 0 2.2222736937190392 0.0 0.0 2.2222736937190392 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 1.0345204994658338 0.12382584084215667 -0.068081525364103968 1.0193587400218178 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 0.21415911387330196 0.015360685659619498 -0.086400799823264204 0.16428812245857733 0.1057 0.0 0.0 0.0 0.0
1 3
1 14 0 0 0 0 3.1056338863081665 0.0 0.0 3.1056338863081665 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 0.42966254005838876 0.070922788653332754 0.0018664657139959407 0.41037042130835855 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 2.2333183619798277 0.052799667058528455 0.042791281590533424 2.2297801500001315 0.1057 0.0 0.0 0.0 0.0
2 3
1 14 0 0 0 0 3.9937967541923591 0.0 0.0 3.9937967541923591 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 3.2427266249269685 -0.051024485331267329 0.0053779168589705234 3.2405973298015885 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 0.4327925817439027 0.015790505887711395 0.010785901983629692 0.41925082355883617 0.1057 0.0 0.0 0.0 0.0
3 3
1 14 0 0 0 0 2.7580670344685383 0.0 0.0 2.7580670344685383 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 0.55343361281099482 0.0043231675373380814 0.01977000359855156 0.54286898140268384 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 1.3137481269876126 0.07819047621710006 -0.033986656334970622 1.3067106825091666 0.1057 0.0 0.0 0.0 0.0
4 3
1 14 0 0 0 0 2.9810614496235333 0.0 0.0 2.9810614496235333 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 1.2414252155822118 -0.018605700540056699 -0.10021776983328819 1.2327101453303599 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 0.37061897698595392 -0.016184720131423071 -0.10889050193208246 0.33773784141751379 0.1057 0.0 0.0 0.0 0.0
5 3
1 14 0 0 0 0 4.2842197676227134 0.0 0.0 4.2842197676227134 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 1.6623427754369795 0.1183328065147422 -0.21088968854979088 1.6412598512158996 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 0.43150225649877806 -0.099594749401795454 -0.022406235040246998 0.40570993811644795 0.1057 0.0 0.0 0.0 0.0
6 3
1 14 0 0 0 0 3.2082826273501838 0.0 0.0 3.2082826273501838 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 0.75391224193094269 -0.0091601135692425637 0.010926260330568029 0.74632961061981689 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 2.406753721752562 0.055828169031261411 -0.023612104673813003 2.4036673378871083 0.1057 0.0 0.0 0.0 0.0
7 3
1 14 0 0 0 0 4.327712680971969 0.0 0.0 4.327712680971969 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 0.86378061797452788 0.10418833859741747 -0.1003848540089845 0.84499238882629116 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 1.7448510834552312 -0.16679102935868443 -0.014255813584038987 1.7335830922512545 0.1057 0.0 0.0 0.0 0.0
8 3
1 14 0 0 0 0 3.0034479979831437 0.0 0.0 3.0034479979831437 0.0 0.0 0.0 0.0 0.0
2 -13 0 0 0 0 1.2215447437838043 -0.11097803591408646 -0.039438785338202802 1.2112503988942745 0.1057 0.0 0.0 0.0 0.0
2 13 0 0 0 0 0.68544716835956738 0.10483078940297292 0.16455207241626084 0.64853562097144077 0.1057 0.0 0.0 0.0 0.0
